DATECOLLECTED,SAMPLELOCATIONSMASTER,SAMPLENO,FINALRESULT,daily_flow_rate_m3
5/18/2022,BP_TePuke,22EV3223-001-0,Detected,NULL
5/25/2022,BP_TePuke,22EV3350-001-0,Detected,NULL
6/1/2022,BP_TePuke,22EV3507-001-0,Detected,NULL
6/9/2022,BP_TePuke,22EV3664-001-0,Detected,NULL
6/22/2022,BP_TePuke,22EV3941-001-0,Detected,NULL
7/6/2022,BP_TePuke,22EV4245-001-0,Detected,NULL
1/5/2022,BP_WaihiBeach,22EV0025-001-0,Detected,NULL
2/15/2022,BP_WaihiBeach,22EV1051-001-0,Detected,NULL
2/22/2022,BP_WaihiBeach,22EV1245-001-0,Detected,NULL
3/1/2022,BP_WaihiBeach,22EV1410-001-0,Detected,NULL
3/15/2022,BP_WaihiBeach,22EV1777-001-0,Detected,NULL
3/22/2022,BP_WaihiBeach,22EV1950-001-0,Detected,NULL
3/31/2022,BP_WaihiBeach,22EV2209-001-0,Detected,NULL
4/4/2022,BP_WaihiBeach,22EV2251-001-0,Detected,NULL
4/11/2022,BP_WaihiBeach,22EV2427-001-0,Detected,NULL
4/20/2022,BP_WaihiBeach,22EV2605-001-0,Detected,NULL
5/5/2022,BP_WaihiBeach,22EV2945-001-0,Detected,NULL
5/10/2022,BP_WaihiBeach,22EV3013-001-0,Detected,NULL
5/18/2022,BP_WaihiBeach,22EV3225-001-0,Detected,NULL
5/23/2022,BP_WaihiBeach,22EV3294-001-0,Detected,NULL
6/1/2022,BP_WaihiBeach,22EV3509-001-0,Detected,NULL
6/9/2022,BP_WaihiBeach,22EV3666-001-0,Detected,NULL
6/14/2022,BP_WaihiBeach,22EV3743-001-0,Detected,NULL
6/22/2022,BP_WaihiBeach,22EV3945-001-0,Detected,NULL
7/6/2022,BP_WaihiBeach,22EV4215-001-0,Detected,NULL
12/14/2021,BP_Whakatane,21EV4199-001-0,Detected,NULL
12/15/2021,BP_Whakatane,21EV4242-001-0,Detected,NULL
12/21/2021,BP_Whakatane,21EV4388-001-0,Detected,NULL
12/22/2021,BP_Whakatane,21EV4413-001-0,Detected,NULL
12/29/2021,BP_Whakatane,21EV4479-001-0,Detected,NULL
1/5/2022,BP_Whakatane,22EV0026-001-0,Detected,NULL
1/26/2022,BP_Whakatane,22EV0562-001-0,Detected,NULL
2/9/2022,BP_Whakatane,22EV0924-001-0,Detected,NULL
2/22/2022,BP_Whakatane,22EV1218-001-0,Detected,NULL
2/23/2022,BP_Whakatane,22EV1311-001-0,Detected,NULL
3/1/2022,BP_Whakatane,22EV1424-001-0,Detected,NULL
3/2/2022,BP_Whakatane,22EV1457-001-0,Detected,NULL
3/8/2022,BP_Whakatane,22EV1613-001-0,Detected,NULL
3/9/2022,BP_Whakatane,22EV1662-001-0,Detected,NULL
3/15/2022,BP_Whakatane,22EV1778-001-0,Detected,NULL
3/16/2022,BP_Whakatane,22EV1879-001-0,Detected,NULL
3/22/2022,BP_Whakatane,22EV1951-001-0,Detected,NULL
3/23/2022,BP_Whakatane,22EV1995-001-0,Detected,NULL
3/29/2022,BP_Whakatane,22EV2119-001-0,Detected,NULL
3/31/2022,BP_Whakatane,22EV2228-001-0,Detected,NULL
4/5/2022,BP_Whakatane,22EV2313-001-0,Detected,NULL
4/6/2022,BP_Whakatane,22EV2349-001-0,Detected,NULL
4/11/2022,BP_Whakatane,22EV2478-001-0,Detected,NULL
4/12/2022,BP_Whakatane,22EV2439-001-0,Detected,NULL
4/20/2022,BP_Whakatane,22EV2637-001-0,Detected,NULL
4/27/2022,BP_Whakatane,22EV2734-001-0,Detected,NULL
5/2/2022,BP_Whakatane,22EV2845-001-0,Detected,NULL
5/3/2022,BP_Whakatane,22EV2849-001-0,Detected,NULL
5/10/2022,BP_Whakatane,22EV3014-001-0,Detected,NULL
5/11/2022,BP_Whakatane,22EV3074-001-0,Detected,NULL
5/17/2022,BP_Whakatane,22EV3251-001-0,Detected,NULL
5/18/2022,BP_Whakatane,22EV3426-001-0,Detected,NULL
5/24/2022,BP_Whakatane,22EV3323-001-0,Detected,NULL
6/2/2022,BP_Whakatane,22EV3544-001-0,Detected,NULL
6/8/2022,BP_Whakatane,22EV3641-001-0,Detected,NULL
6/15/2022,BP_Whakatane,22EV3795-001-0,Detected,NULL
6/21/2022,BP_Whakatane,22EV3973-001-0,Detected,NULL
6/28/2022,BP_Whakatane,22EV4016-001-0,Detected,NULL
6/29/2022,BP_Whakatane,22EV4101-001-0,Detected,NULL
7/5/2022,BP_Whakatane,22EV4170-001-0,Detected,NULL
7/6/2022,BP_Whakatane,22EV4252-001-0,Detected,NULL
8/08/2022,BP_Whakatane,22EV4932-001-0,Detected,25920
2/23/2022,CA_Amberley,22CE0012-001-0,Detected,NULL
2/28/2022,CA_Amberley,22CE0015-001-0,Detected,NULL
3/7/2022,CA_Amberley,22CE0029-001-0,Detected,NULL
3/14/2022,CA_Amberley,22CE0044-001-0,Detected,NULL
3/21/2022,CA_Amberley,22CE0066-001-0,Detected,NULL
3/28/2022,CA_Amberley,22CE0086-001-0,Detected,NULL
4/4/2022,CA_Amberley,22CE0106-001-0,Detected,NULL
4/11/2022,CA_Amberley,22CE0127-001-0,Detected,NULL
4/20/2022,CA_Amberley,22CE0158-001-0,Detected,NULL
4/27/2022,CA_Amberley,22CE0174-001-0,Detected,NULL
5/3/2022,CA_Amberley,22CE0192-001-0,Detected,NULL
5/9/2022,CA_Amberley,22CE0212-001-0,Detected,NULL
5/16/2022,CA_Amberley,22CE0234-001-0,Detected,NULL
5/23/2022,CA_Amberley,22CE0260-001-0,Detected,NULL
5/30/2022,CA_Amberley,22CE0288-001-0,Detected,NULL
6/7/2022,CA_Amberley,22CE0309-001-0,Detected,NULL
6/14/2022,CA_Amberley,22CE0335-001-0,Detected,NULL
6/21/2022,CA_Amberley,22CE0356-001-0,Detected,NULL
6/27/2022,CA_Amberley,22EV4011-001-0,Detected,NULL
7/4/2022,CA_Amberley,22EV4152-001-0,Detected,NULL
2/22/2022,CA_Ashburton,22CE0006-001-0,Detected,10925
3/1/2022,CA_Ashburton,22CE0020-001-0,Detected,9685
3/7/2022,CA_Ashburton,22CE0037-001-0,Detected,8843
3/15/2022,CA_Ashburton,22CE0052-001-0,Detected,8203
3/16/2022,CA_Ashburton,22CE0060-001-0,Detected,8255
3/22/2022,CA_Ashburton,22CE0075-001-0,Detected,9722
3/23/2022,CA_Ashburton,22CE0083-001-0,Detected,9149
3/29/2022,CA_Ashburton,22CE0094-001-0,Detected,8311
3/30/2022,CA_Ashburton,22CE0104-001-0,Detected,7990
4/5/2022,CA_Ashburton,22CE0117-001-0,Detected,7805
4/6/2022,CA_Ashburton,22CE0122-001-0,Detected,8015
4/12/2022,CA_Ashburton,22CE0139-001-0,Detected,7758
4/13/2022,CA_Ashburton,22CE0146-001-0,Detected,8095
4/20/2022,CA_Ashburton,22CE0162-001-0,Detected,7512
4/27/2022,CA_Ashburton,22CE0179-001-0,Detected,6991
5/3/2022,CA_Ashburton,22CE0197-001-0,Detected,7116
5/4/2022,CA_Ashburton,22CE0203-001-0,Detected,6842
5/10/2022,CA_Ashburton,22CE0217-001-0,Detected,8750
5/11/2022,CA_Ashburton,22CE0228-001-0,Detected,7422
5/16/2022,CA_Ashburton,22CE0235-001-0,Detected,7008
5/17/2022,CA_Ashburton,22CE0247-001-0,Detected,7119
5/24/2022,CA_Ashburton,22CE0272-001-0,Detected,5991
5/25/2022,CA_Ashburton,22CE0280-001-0,Detected,6972
5/31/2022,CA_Ashburton,22CE0296-001-0,Detected,6754
6/1/2022,CA_Ashburton,22CE0304-001-0,Detected,6606
6/8/2022,CA_Ashburton,22CE0319-001-0,Detected,NULL
6/14/2022,CA_Ashburton,22CE0340-001-0,Detected,6928
6/15/2022,CA_Ashburton,22CE0346-001-0,Detected,6794
6/21/2022,CA_Ashburton,22CE0361-001-0,Detected,NULL
6/22/2022,CA_Ashburton,22CE0366-001-0,Detected,NULL
6/28/2022,CA_Ashburton,22EV4077-001-0,Detected,NULL
6/29/2022,CA_Ashburton,22EV4078-001-0,Detected,NULL
7/5/2022,CA_Ashburton,22EV4227-001-0,Detected,NULL
7/6/2022,CA_Ashburton,22EV4228-001-0,Detected,NULL
1/13/2021,CA_Christchurch,21EV0011-001-0,Detected,NULL
5/17/2021,CA_Christchurch,21EV0610-001-0,Detected,NULL
6/8/2021,CA_Christchurch,21EV0749-001-0,Detected,NULL
6/9/2021,CA_Christchurch,21EV0754-001-0,Detected,NULL
6/16/2021,CA_Christchurch,21EV0779-001-0,Detected,NULL
8/2/2021,CA_Christchurch,21EV1094-001-0,Detected,NULL
8/4/2021,CA_Christchurch,21EV1115-001-0,Detected,NULL
8/21/2021,CA_Christchurch,21EV1369-001-0,Detected,NULL
8/23/2021,CA_Christchurch,21EV1370-001-0,Detected,NULL
8/25/2021,CA_Christchurch,21EV1450-001-0,Detected,NULL
10/27/2021,CA_Christchurch,21EV2847-001-0,Detected,NULL
10/28/2021,CA_Christchurch,21EV2919-001-0,Detected,NULL
10/30/2021,CA_Christchurch,21EV2987-001-0,Detected,NULL
10/31/2021,CA_Christchurch,21EV2988-001-0,Detected,NULL
11/1/2021,CA_Christchurch,21EV2989-001-0,Detected,NULL
11/2/2021,CA_Christchurch,21EV3057-001-0,Detected,NULL
11/3/2021,CA_Christchurch,21EV3058-001-0,Detected,NULL
11/12/2021,CA_Christchurch,21EV3379-001-0,Detected,NULL
11/29/2021,CA_Christchurch,21EV3801-001-0,Detected,NULL
12/3/2021,CA_Christchurch,21EV3985-001-0,Detected,NULL
12/6/2021,CA_Christchurch,21EV3986-001-0,Detected,NULL
12/8/2021,CA_Christchurch,21EV4076-001-0,Detected,NULL
12/10/2021,CA_Christchurch,21EV4172-001-0,Detected,NULL
12/15/2021,CA_Christchurch,21EV4221-001-0,Detected,NULL
12/17/2021,CA_Christchurch,21EV4347-001-0,Detected,NULL
12/20/2021,CA_Christchurch,21EV4348-001-0,Detected,NULL
12/29/2021,CA_Christchurch,21EV4482-001-0,Detected,NULL
1/5/2022,CA_Christchurch,22EV0099-001-0,Detected,NULL
1/24/2022,CA_Christchurch,22EV0463-001-0,Detected,NULL
1/26/2022,CA_Christchurch,22EV0556-001-0,Detected,NULL
1/28/2022,CA_Christchurch,22EV0650-001-0,Detected,NULL
1/31/2022,CA_Christchurch,22EV0651-001-0,Detected,NULL
2/8/2022,CA_Christchurch,22EV0868-001-0,Detected,NULL
2/11/2022,CA_Christchurch,22EV1028-001-0,Detected,NULL
2/16/2022,CA_Christchurch,22EV1128-001-0,Detected,NULL
2/18/2022,CA_Christchurch,22CE0001-001-0,Detected,NULL
2/21/2022,CA_Christchurch,22CE0002-001-0,Detected,NULL
2/23/2022,CA_Christchurch,22CE0011-001-0,Detected,NULL
2/28/2022,CA_Christchurch,22CE0014-001-0,Detected,NULL
3/2/2022,CA_Christchurch,22CE0026-001-0,Detected,NULL
3/7/2022,CA_Christchurch,22CE0028-001-0,Detected,NULL
3/9/2022,CA_Christchurch,22CE0040-001-0,Detected,NULL
3/14/2022,CA_Christchurch,22CE0045-001-0,Detected,NULL
3/16/2022,CA_Christchurch,22CE0059-001-0,Detected,NULL
3/21/2022,CA_Christchurch,22CE0065-001-0,Detected,NULL
3/23/2022,CA_Christchurch,22CE0082-001-0,Detected,NULL
3/28/2022,CA_Christchurch,22CE0085-001-0,Detected,NULL
3/30/2022,CA_Christchurch,22CE0102-001-0,Detected,NULL
4/4/2022,CA_Christchurch,22CE0107-001-0,Detected,NULL
4/6/2022,CA_Christchurch,22CE0120-001-0,Detected,NULL
4/11/2022,CA_Christchurch,22CE0128-001-0,Detected,NULL
4/13/2022,CA_Christchurch,22CE0142-001-0,Detected,NULL
4/19/2022,CA_Christchurch,22CE0148-001-0,Detected,NULL
4/20/2022,CA_Christchurch,22CE0157-001-0,Detected,NULL
4/26/2022,CA_Christchurch,22CE0167-001-0,Detected,NULL
4/27/2022,CA_Christchurch,22CE0173-001-0,Detected,NULL
5/2/2022,CA_Christchurch,22CE0184-001-0,Detected,NULL
5/5/2022,CA_Christchurch,22CE0205-001-0,Detected,NULL
5/9/2022,CA_Christchurch,22CE0207-001-0,Detected,NULL
5/11/2022,CA_Christchurch,22CE0226-001-0,Detected,NULL
5/16/2022,CA_Christchurch,22CE0236-001-0,Detected,NULL
5/18/2022,CA_Christchurch,22CE0254-001-0,Detected,NULL
5/23/2022,CA_Christchurch,22CE0259-001-0,Detected,NULL
5/25/2022,CA_Christchurch,22CE0278-001-0,Detected,NULL
5/30/2022,CA_Christchurch,22CE0287-001-0,Detected,NULL
6/1/2022,CA_Christchurch,22CE0302-001-0,Detected,NULL
6/7/2022,CA_Christchurch,22CE0308-001-0,Detected,NULL
6/8/2022,CA_Christchurch,22CE0316-001-0,Detected,NULL
6/13/2022,CA_Christchurch,22CE0328-001-0,Detected,NULL
6/15/2022,CA_Christchurch,22CE0344-001-0,Detected,NULL
6/20/2022,CA_Christchurch,22CE0349-001-0,Detected,NULL
6/22/2022,CA_Christchurch,22CE0363-001-0,Detected,NULL
6/27/2022,CA_Christchurch,22EV4010-001-0,Detected,NULL
6/29/2022,CA_Christchurch,22EV4120-001-0,Detected,NULL
7/4/2022,CA_Christchurch,22EV4153-001-0,Detected,NULL
7/6/2022,CA_Christchurch,22EV4229-001-0,Detected,NULL
11/1/2021,CA_Christchurch_MH37708,21EV2996-001-0,Detected,NULL
11/3/2021,CA_Christchurch_MH37708,21EV3090-001-0,Detected,NULL
11/1/2021,CA_Christchurch_MH8061,21EV2994-001-0,Detected,NULL
11/3/2021,CA_Christchurch_MH8061,21EV3086-001-0,Detected,NULL
11/9/2021,CA_Christchurch_MH8061,21EV3254-001-0,Detected,NULL
11/17/2021,CA_Christchurch_PS1,21EV3506-001-0,Detected,NULL
10/29/2021,CA_Christchurch_PS136,21EV2959-001-0,Detected,NULL
10/29/2021,CA_Christchurch_PS20,21EV2957-001-0,Detected,NULL
2/8/2022,CA_HanmerSprings,22EV0939-001-0,Detected,NULL
2/23/2022,CA_HanmerSprings,22CE0013-001-0,Detected,NULL
2/28/2022,CA_HanmerSprings,22CE0016-001-0,Detected,NULL
3/7/2022,CA_HanmerSprings,22CE0030-001-0,Detected,NULL
3/14/2022,CA_HanmerSprings,22CE0046-001-0,Detected,NULL
3/21/2022,CA_HanmerSprings,22CE0067-001-0,Detected,NULL
3/28/2022,CA_HanmerSprings,22CE0087-001-0,Detected,NULL
4/4/2022,CA_HanmerSprings,22CE0108-001-0,Detected,NULL
4/11/2022,CA_HanmerSprings,22CE0129-001-0,Detected,NULL
4/20/2022,CA_HanmerSprings,22CE0159-001-0,Detected,NULL
4/27/2022,CA_HanmerSprings,22CE0175-001-0,Detected,NULL
5/3/2022,CA_HanmerSprings,22CE0193-001-0,Detected,NULL
5/9/2022,CA_HanmerSprings,22CE0213-001-0,Detected,NULL
5/16/2022,CA_HanmerSprings,22CE0237-001-0,Detected,NULL
5/23/2022,CA_HanmerSprings,22CE0261-001-0,Detected,NULL
5/30/2022,CA_HanmerSprings,22CE0289-001-0,Detected,NULL
6/7/2022,CA_HanmerSprings,22CE0310-001-0,Detected,NULL
6/14/2022,CA_HanmerSprings,22CE0336-001-0,Detected,NULL
6/21/2022,CA_HanmerSprings,22CE0357-001-0,Detected,NULL
6/27/2022,CA_HanmerSprings,22EV4012-001-0,Detected,NULL
7/4/2022,CA_HanmerSprings,22EV4154-001-0,Detected,NULL
2/22/2022,CA_Kaiapoi,22CE0007-001-0,Detected,5041.575
3/1/2022,CA_Kaiapoi,22CE0021-001-0,Detected,4307.775
3/8/2022,CA_Kaiapoi,22EV1635-001-0,Detected,4047.725
3/15/2022,CA_Kaiapoi,22CE0055-001-0,Detected,4075
3/22/2022,CA_Kaiapoi,22CE0071-001-0,Detected,3805.5
3/29/2022,CA_Kaiapoi,22CE0095-001-0,Detected,3934.7
4/5/2022,CA_Kaiapoi,22CE0115-001-0,Detected,3790.4
4/12/2022,CA_Kaiapoi,22CE0137-001-0,Detected,4060.7
4/19/2022,CA_Kaiapoi,22CE0150-001-0,Detected,3807.5
4/26/2022,CA_Kaiapoi,22CE0168-001-0,Detected,6663.5
5/3/2022,CA_Kaiapoi,22CE0194-001-0,Detected,4396
5/10/2022,CA_Kaiapoi,22CE0219-001-0,Detected,3993.6
5/17/2022,CA_Kaiapoi,22CE0245-001-0,Detected,3951
5/24/2022,CA_Kaiapoi,22CE0269-001-0,Detected,3843.7
5/31/2022,CA_Kaiapoi,22CE0297-001-0,Detected,3751.1
6/7/2022,CA_Kaiapoi,22CE0311-001-0,Detected,5172.9
6/14/2022,CA_Kaiapoi,22CE0337-001-0,Detected,4135
6/21/2022,CA_Kaiapoi,22CE0358-001-0,Detected,NULL
6/28/2022,CA_Kaiapoi,22EV4122-001-0,Detected,NULL
7/5/2022,CA_Kaiapoi,22EV4198-001-0,Detected,NULL
2/21/2022,CA_Kaikoura,22CE0003-001-0,Detected,NULL
2/28/2022,CA_Kaikoura,22CE0019-001-0,Detected,NULL
3/2/2022,CA_Kaikoura,22CE0027-001-0,Detected,NULL
3/7/2022,CA_Kaikoura,22CE0035-001-0,Detected,NULL
3/9/2022,CA_Kaikoura,22CE0043-001-0,Detected,NULL
3/14/2022,CA_Kaikoura,22CE0049-001-0,Detected,NULL
3/21/2022,CA_Kaikoura,22CE0070-001-0,Detected,NULL
3/28/2022,CA_Kaikoura,22CE0092-001-0,Detected,NULL
4/4/2022,CA_Kaikoura,22CE0112-001-0,Detected,NULL
4/11/2022,CA_Kaikoura,22CE0135-001-0,Detected,NULL
4/19/2022,CA_Kaikoura,22CE0155-001-0,Detected,NULL
4/26/2022,CA_Kaikoura,22CE0172-001-0,Detected,NULL
5/2/2022,CA_Kaikoura,22CE0190-001-0,Detected,NULL
5/10/2022,CA_Kaikoura,22CE0216-001-0,Detected,NULL
5/16/2022,CA_Kaikoura,22CE0238-001-0,Detected,NULL
5/24/2022,CA_Kaikoura,22CE0276-001-0,Detected,NULL
5/30/2022,CA_Kaikoura,22CE0294-001-0,Detected,NULL
6/7/2022,CA_Kaikoura,22CE0314-001-0,Detected,NULL
6/13/2022,CA_Kaikoura,22CE0334-001-0,Detected,NULL
6/21/2022,CA_Kaikoura,22CE0368-001-0,Detected,NULL
6/28/2022,CA_Kaikoura,22EV4121-001-0,Detected,NULL
7/5/2022,CA_Kaikoura,22EV4230-001-0,Detected,NULL
2/21/2022,CA_Leeston,22CE0004-001-0,Detected,1345
2/28/2022,CA_Leeston,22CE0017-001-0,Detected,1176
3/7/2022,CA_Leeston,22CE0031-001-0,Detected,998
3/14/2022,CA_Leeston,22CE0047-001-0,Detected,965
3/21/2022,CA_Leeston,22CE0068-001-0,Detected,1047
3/28/2022,CA_Leeston,22CE0088-001-0,Detected,1072
4/4/2022,CA_Leeston,22CE0109-001-0,Detected,934
4/13/2022,CA_Leeston,22CE0144-001-0,Detected,924
4/20/2022,CA_Leeston,22CE0160-001-0,Detected,898
4/27/2022,CA_Leeston,22CE0176-001-0,Detected,843
5/2/2022,CA_Leeston,22CE0185-001-0,Detected,877
5/9/2022,CA_Leeston,22CE0214-001-0,Detected,928
5/16/2022,CA_Leeston,22CE0239-001-0,Detected,956
5/23/2022,CA_Leeston,22CE0262-001-0,Detected,922
5/30/2022,CA_Leeston,22CE0290-001-0,Detected,999
6/7/2022,CA_Leeston,22CE0317-001-0,Detected,980
6/13/2022,CA_Leeston,22CE0329-001-0,Detected,979
6/20/2022,CA_Leeston,22CE0350-001-0,Detected,NULL
6/27/2022,CA_Leeston,22EV4013-001-0,Detected,NULL
7/4/2022,CA_Leeston,22EV4155-001-0,Detected,NULL
2/22/2022,CA_Rangiora,22CE0008-001-0,Detected,7406.5
3/1/2022,CA_Rangiora,22CE0022-001-0,Detected,6881.8
3/8/2022,CA_Rangiora,22EV1636-001-0,Detected,6840.7
3/15/2022,CA_Rangiora,22CE0056-001-0,Detected,6721.8
3/17/2022,CA_Rangiora,22CE0064-001-0,Detected,6720.4
3/21/2022,CA_Rangiora,22CE0072-001-0,Detected,7031
3/23/2022,CA_Rangiora,22CE0081-001-0,Detected,7041.3
3/28/2022,CA_Rangiora,22CE0090-001-0,Detected,6714.5
3/30/2022,CA_Rangiora,22CE0103-001-0,Detected,6667.3
4/4/2022,CA_Rangiora,22CE0114-001-0,Detected,6575.1
4/7/2022,CA_Rangiora,22CE0126-001-0,Detected,6884.7
4/11/2022,CA_Rangiora,22CE0130-001-0,Detected,6376
4/13/2022,CA_Rangiora,22CE0143-001-0,Detected,6428.4
4/19/2022,CA_Rangiora,22CE0151-001-0,Detected,6107.8
4/21/2022,CA_Rangiora,22CE0165-001-0,Detected,5892.7
4/26/2022,CA_Rangiora,22CE0169-001-0,Detected,6114.6
4/28/2022,CA_Rangiora,22CE0183-001-0,Detected,5924.9
5/2/2022,CA_Rangiora,22CE0195-001-0,Detected,NULL
5/5/2022,CA_Rangiora,22CE0206-001-0,Detected,5964.4
5/9/2022,CA_Rangiora,22CE0210-001-0,Detected,6528.8
5/12/2022,CA_Rangiora,22CE0232-001-0,Detected,6188.2
5/16/2022,CA_Rangiora,22CE0240-001-0,Detected,8941.6
5/19/2022,CA_Rangiora,22CE0258-001-0,Detected,7089.7
5/23/2022,CA_Rangiora,22CE0266-001-0,Detected,6565
5/26/2022,CA_Rangiora,22CE0284-001-0,Detected,6266.9
5/31/2022,CA_Rangiora,22CE0298-001-0,Detected,6567.6
6/2/2022,CA_Rangiora,22CE0306-001-0,Detected,6504.5
6/7/2022,CA_Rangiora,22CE0312-001-0,Detected,6405.9
6/9/2022,CA_Rangiora,22CE0327-001-0,Detected,6159.2
6/14/2022,CA_Rangiora,22CE0338-001-0,Detected,6751.6
6/16/2022,CA_Rangiora,22CE0347-001-0,Detected,6328.8
6/21/2022,CA_Rangiora,22CE0359-001-0,Detected,NULL
6/22/2022,CA_Rangiora,22CE0365-001-0,Detected,NULL
6/28/2022,CA_Rangiora,22EV4123-001-0,Detected,NULL
6/30/2022,CA_Rangiora,22EV4124-001-0,Detected,NULL
7/5/2022,CA_Rangiora,22EV4196-001-0,Detected,NULL
2/21/2022,CA_Rolleston,22CE0005-001-0,Detected,9606
2/28/2022,CA_Rolleston,22CE0018-001-0,Detected,9092
3/7/2022,CA_Rolleston,22CE0032-001-0,Detected,10005
3/14/2022,CA_Rolleston,22CE0048-001-0,Detected,9406
3/15/2022,CA_Rolleston,22CE0058-001-0,Detected,8840
3/21/2022,CA_Rolleston,22CE0069-001-0,Detected,9466
3/28/2022,CA_Rolleston,22CE0089-001-0,Detected,9639
3/30/2022,CA_Rolleston,22CE0100-001-0,Detected,89840
4/4/2022,CA_Rolleston,22CE0110-001-0,Detected,8558
4/6/2022,CA_Rolleston,22CE0121-001-0,Detected,9140
4/11/2022,CA_Rolleston,22CE0131-001-0,Detected,9500
4/13/2022,CA_Rolleston,22CE0145-001-0,Detected,8793
4/20/2022,CA_Rolleston,22CE0161-001-0,Detected,8576
4/27/2022,CA_Rolleston,22CE0177-001-0,Detected,8360
5/2/2022,CA_Rolleston,22CE0186-001-0,Detected,9380
5/4/2022,CA_Rolleston,22CE0202-001-0,Detected,8417
5/9/2022,CA_Rolleston,22CE0215-001-0,Detected,8763
5/11/2022,CA_Rolleston,22CE0227-001-0,Detected,8647
5/16/2022,CA_Rolleston,22CE0243-001-0,Detected,9084
5/18/2022,CA_Rolleston,22CE0253-001-0,Detected,8678
5/23/2022,CA_Rolleston,22CE0263-001-0,Detected,9442
5/25/2022,CA_Rolleston,22CE0279-001-0,Detected,8270
5/30/2022,CA_Rolleston,22CE0291-001-0,Detected,9237
6/1/2022,CA_Rolleston,22CE0303-001-0,Detected,8722
6/7/2022,CA_Rolleston,22CE0318-001-0,Detected,9316
6/9/2022,CA_Rolleston,22CE0326-001-0,Detected,8371
6/13/2022,CA_Rolleston,22CE0330-001-0,Detected,8971
6/15/2022,CA_Rolleston,22CE0345-001-0,Detected,8778
6/20/2022,CA_Rolleston,22CE0351-001-0,Detected,NULL
6/22/2022,CA_Rolleston,22CE0364-001-0,Detected,NULL
6/27/2022,CA_Rolleston,22EV4014-001-0,Detected,NULL
6/29/2022,CA_Rolleston,22EV4126-001-0,Detected,NULL
7/4/2022,CA_Rolleston,22EV4156-001-0,Detected,NULL
7/6/2022,CA_Rolleston,22EV4231-001-0,Detected,NULL
2/15/2022,CA_Timaru,22EV1092-001-0,Detected,9168
2/22/2022,CA_Timaru,22CE0010-001-0,Detected,8339
3/1/2022,CA_Timaru,22CE0024-001-0,Detected,8231
3/8/2022,CA_Timaru,22CE0039-001-0,Detected,10568
3/14/2022,CA_Timaru,22CE0050-001-0,Detected,9137
3/22/2022,CA_Timaru,22CE0079-001-0,Detected,10978
3/29/2022,CA_Timaru,22CE0101-001-0,Detected,8073
4/5/2022,CA_Timaru,22CE0119-001-0,Detected,8614
4/12/2022,CA_Timaru,22CE0141-001-0,Detected,8471
4/20/2022,CA_Timaru,22CE0164-001-0,Detected,8197
4/27/2022,CA_Timaru,22CE0181-001-0,Detected,8150
5/3/2022,CA_Timaru,22CE0201-001-0,Detected,NULL
5/10/2022,CA_Timaru,22CE0218-001-0,Detected,NULL
5/17/2022,CA_Timaru,22CE0248-001-0,Detected,NULL
5/24/2022,CA_Timaru,22CE0277-001-0,Detected,NULL
6/8/2022,CA_Timaru,22CE0320-001-0,Detected,8838
6/14/2022,CA_Timaru,22CE0342-001-0,Detected,8907
6/22/2022,CA_Timaru,22CE0369-001-0,Detected,8031
6/29/2022,CA_Timaru,22EV4127-001-0,Detected,9681
7/5/2022,CA_Timaru,22EV4232-001-0,Detected,8331
9/08/2022,CA_Timaru,22EV4985-001-0,Detected,14830
2/22/2022,CA_Woodend,22CE0009-001-0,Detected,3037.33
3/1/2022,CA_Woodend,22CE0023-001-0,Detected,2394.085
3/8/2022,CA_Woodend,22EV1637-001-0,Detected,2471.255
3/15/2022,CA_Woodend,22CE0057-001-0,Detected,2250.9
3/22/2022,CA_Woodend,22CE0073-001-0,Detected,3805.5
3/29/2022,CA_Woodend,22CE0096-001-0,Detected,3934.7
3/29/2022,CA_Woodend,22CE0096-001-0,Detected,2190.8
4/5/2022,CA_Woodend,22CE0116-001-0,Detected,2368.9
4/12/2022,CA_Woodend,22CE0138-001-0,Detected,2067.6
4/19/2022,CA_Woodend,22CE0152-001-0,Detected,2167.5
4/26/2022,CA_Woodend,22CE0170-001-0,Detected,2067.5
5/3/2022,CA_Woodend,22CE0196-001-0,Detected,1704.4
5/10/2022,CA_Woodend,22CE0220-001-0,Detected,1687.4
5/17/2022,CA_Woodend,22CE0246-001-0,Detected,2139.3
5/24/2022,CA_Woodend,22CE0270-001-0,Detected,2135
5/31/2022,CA_Woodend,22CE0299-001-0,Detected,2227.2
6/7/2022,CA_Woodend,22CE0313-001-0,Detected,2200.2
6/14/2022,CA_Woodend,22CE0339-001-0,Detected,1738.8
6/21/2022,CA_Woodend,22CE0360-001-0,Detected,NULL
6/28/2022,CA_Woodend,22EV4125-001-0,Detected,NULL
7/5/2022,CA_Woodend,22EV4197-001-0,Detected,NULL
11/1/2021,GI_Gisborne,21EV2978-001-0,Detected,NULL
11/3/2021,GI_Gisborne,21EV3059-001-0,Detected,NULL
12/1/2021,GI_Gisborne,21EV3897-001-0,Detected,NULL
12/2/2021,GI_Gisborne,21EV3924-001-0,Detected,NULL
12/6/2021,GI_Gisborne,21EV3980-001-0,Detected,NULL
12/7/2021,GI_Gisborne,21EV4052-001-0,Detected,NULL
12/8/2021,GI_Gisborne,21EV4053-001-0,Detected,NULL
12/14/2021,GI_Gisborne,21EV4185-001-0,Detected,NULL
12/20/2021,GI_Gisborne,21EV4352-001-0,Detected,NULL
